"data";"valor_indicador";"ativo";"indicador"
2001-08-16;-109.659;MSFT;Commodity Channel Index (CCI)
2001-08-17;-177.583;MSFT;Commodity Channel Index (CCI)
2001-08-20;-141.509;MSFT;Commodity Channel Index (CCI)
2001-08-21;-137.182;MSFT;Commodity Channel Index (CCI)
2001-08-22;-144.287;MSFT;Commodity Channel Index (CCI)
2001-08-23;-122.472;MSFT;Commodity Channel Index (CCI)
2001-08-24;-59.001;MSFT;Commodity Channel Index (CCI)
2001-08-27;6.296;MSFT;Commodity Channel Index (CCI)
2001-08-28;-31.820;MSFT;Commodity Channel Index (CCI)
2001-08-29;-85.042;MSFT;Commodity Channel Index (CCI)
2001-08-30;-194.608;MSFT;Commodity Channel Index (CCI)
2001-08-31;-163.338;MSFT;Commodity Channel Index (CCI)
2001-09-04;-120.417;MSFT;Commodity Channel Index (CCI)
2001-09-05;-87.199;MSFT;Commodity Channel Index (CCI)
2001-09-06;-80.550;MSFT;Commodity Channel Index (CCI)
2001-09-07;-86.070;MSFT;Commodity Channel Index (CCI)
2001-09-10;-54.920;MSFT;Commodity Channel Index (CCI)
2001-09-17;-173.835;MSFT;Commodity Channel Index (CCI)
2001-09-18;-134.259;MSFT;Commodity Channel Index (CCI)
2001-09-19;-137.300;MSFT;Commodity Channel Index (CCI)
2001-09-20;-145.657;MSFT;Commodity Channel Index (CCI)
2001-09-21;-156.676;MSFT;Commodity Channel Index (CCI)
2001-09-24;-75.715;MSFT;Commodity Channel Index (CCI)
2001-09-25;-61.321;MSFT;Commodity Channel Index (CCI)
2001-09-26;-76.147;MSFT;Commodity Channel Index (CCI)
2001-09-27;-94.400;MSFT;Commodity Channel Index (CCI)
2001-09-28;-48.776;MSFT;Commodity Channel Index (CCI)
2001-10-01;16.888;MSFT;Commodity Channel Index (CCI)
2001-10-02;111.277;MSFT;Commodity Channel Index (CCI)
2001-10-03;228.897;MSFT;Commodity Channel Index (CCI)
2001-10-04;185.784;MSFT;Commodity Channel Index (CCI)
2001-10-05;126.711;MSFT;Commodity Channel Index (CCI)
2001-10-08;109.997;MSFT;Commodity Channel Index (CCI)
2001-10-09;41.642;MSFT;Commodity Channel Index (CCI)
2001-10-10;16.481;MSFT;Commodity Channel Index (CCI)
2001-10-11;39.487;MSFT;Commodity Channel Index (CCI)
2001-10-12;25.651;MSFT;Commodity Channel Index (CCI)
2001-10-15;93.589;MSFT;Commodity Channel Index (CCI)
2001-10-16;113.329;MSFT;Commodity Channel Index (CCI)
2001-10-17;33.184;MSFT;Commodity Channel Index (CCI)
2001-10-18;0.475;MSFT;Commodity Channel Index (CCI)
2001-10-19;39.739;MSFT;Commodity Channel Index (CCI)
2001-10-22;156.127;MSFT;Commodity Channel Index (CCI)
2001-10-23;167.948;MSFT;Commodity Channel Index (CCI)
2001-10-24;137.557;MSFT;Commodity Channel Index (CCI)
2001-10-25;125.284;MSFT;Commodity Channel Index (CCI)
2001-10-26;128.354;MSFT;Commodity Channel Index (CCI)
2001-10-29;39.010;MSFT;Commodity Channel Index (CCI)
2001-10-30;-24.762;MSFT;Commodity Channel Index (CCI)
2001-10-31;-30.790;MSFT;Commodity Channel Index (CCI)
2001-11-01;57.324;MSFT;Commodity Channel Index (CCI)
2001-11-02;70.384;MSFT;Commodity Channel Index (CCI)
2001-11-05;129.885;MSFT;Commodity Channel Index (CCI)
2001-11-06;141.416;MSFT;Commodity Channel Index (CCI)
2001-11-07;125.618;MSFT;Commodity Channel Index (CCI)
2001-11-08;103.060;MSFT;Commodity Channel Index (CCI)
2001-11-09;90.567;MSFT;Commodity Channel Index (CCI)
2001-11-12;85.319;MSFT;Commodity Channel Index (CCI)
2001-11-13;138.820;MSFT;Commodity Channel Index (CCI)
2001-11-14;104.453;MSFT;Commodity Channel Index (CCI)
2001-11-15;71.172;MSFT;Commodity Channel Index (CCI)
2001-11-16;33.344;MSFT;Commodity Channel Index (CCI)
2001-11-19;58.860;MSFT;Commodity Channel Index (CCI)
2001-11-20;23.834;MSFT;Commodity Channel Index (CCI)
2001-11-21;-140.673;MSFT;Commodity Channel Index (CCI)
2001-11-23;-105.195;MSFT;Commodity Channel Index (CCI)
2001-11-26;-52.716;MSFT;Commodity Channel Index (CCI)
2001-11-27;-115.537;MSFT;Commodity Channel Index (CCI)
2001-11-28;-123.329;MSFT;Commodity Channel Index (CCI)
2001-11-29;-47.289;MSFT;Commodity Channel Index (CCI)
2001-11-30;-26.040;MSFT;Commodity Channel Index (CCI)
2001-12-03;-2.660;MSFT;Commodity Channel Index (CCI)
2001-12-04;94.847;MSFT;Commodity Channel Index (CCI)
2001-12-05;225.574;MSFT;Commodity Channel Index (CCI)
2001-12-06;193.084;MSFT;Commodity Channel Index (CCI)
2001-12-07;109.907;MSFT;Commodity Channel Index (CCI)
2001-12-10;73.884;MSFT;Commodity Channel Index (CCI)
2001-12-11;60.764;MSFT;Commodity Channel Index (CCI)
2001-12-12;45.412;MSFT;Commodity Channel Index (CCI)
2001-12-13;9.909;MSFT;Commodity Channel Index (CCI)
2001-12-14;12.019;MSFT;Commodity Channel Index (CCI)
2001-12-17;125.341;MSFT;Commodity Channel Index (CCI)
2001-12-18;164.203;MSFT;Commodity Channel Index (CCI)
2001-12-19;129.329;MSFT;Commodity Channel Index (CCI)
2001-12-20;-30.173;MSFT;Commodity Channel Index (CCI)
2001-12-21;-29.709;MSFT;Commodity Channel Index (CCI)
2001-12-24;-32.269;MSFT;Commodity Channel Index (CCI)
2001-12-26;17.157;MSFT;Commodity Channel Index (CCI)
2001-12-27;1.068;MSFT;Commodity Channel Index (CCI)
2001-12-28;10.156;MSFT;Commodity Channel Index (CCI)
2001-12-31;-128.299;MSFT;Commodity Channel Index (CCI)
2002-01-02;-136.501;MSFT;Commodity Channel Index (CCI)
2002-01-03;82.483;MSFT;Commodity Channel Index (CCI)
2002-01-04;160.000;MSFT;Commodity Channel Index (CCI)
2002-01-07;109.338;MSFT;Commodity Channel Index (CCI)
2002-01-08;96.267;MSFT;Commodity Channel Index (CCI)
2002-01-09;92.633;MSFT;Commodity Channel Index (CCI)
2002-01-10;60.107;MSFT;Commodity Channel Index (CCI)
2002-01-11;47.069;MSFT;Commodity Channel Index (CCI)
2002-01-14;-8.521;MSFT;Commodity Channel Index (CCI)
2002-01-15;60.853;MSFT;Commodity Channel Index (CCI)
2002-01-16;-102.706;MSFT;Commodity Channel Index (CCI)
2002-01-17;117.356;MSFT;Commodity Channel Index (CCI)
2002-01-18;-268.150;MSFT;Commodity Channel Index (CCI)
2002-01-22;-210.135;MSFT;Commodity Channel Index (CCI)
2002-01-23;-163.179;MSFT;Commodity Channel Index (CCI)
2002-01-24;-99.939;MSFT;Commodity Channel Index (CCI)
2002-01-25;-91.200;MSFT;Commodity Channel Index (CCI)
2002-01-28;-84.349;MSFT;Commodity Channel Index (CCI)
2002-01-29;-90.640;MSFT;Commodity Channel Index (CCI)
2002-01-30;-100.202;MSFT;Commodity Channel Index (CCI)
2002-01-31;-62.023;MSFT;Commodity Channel Index (CCI)
2002-02-01;-56.405;MSFT;Commodity Channel Index (CCI)
2002-02-04;-159.967;MSFT;Commodity Channel Index (CCI)
2002-02-05;-141.907;MSFT;Commodity Channel Index (CCI)
2002-02-06;-126.805;MSFT;Commodity Channel Index (CCI)
2002-02-07;-122.163;MSFT;Commodity Channel Index (CCI)
2002-02-08;-112.065;MSFT;Commodity Channel Index (CCI)
2002-02-11;-64.502;MSFT;Commodity Channel Index (CCI)
2002-02-12;-73.581;MSFT;Commodity Channel Index (CCI)
2002-02-13;-4.474;MSFT;Commodity Channel Index (CCI)
2002-02-14;80.957;MSFT;Commodity Channel Index (CCI)
2002-02-15;-11.598;MSFT;Commodity Channel Index (CCI)
2002-02-19;-175.758;MSFT;Commodity Channel Index (CCI)
2002-02-20;-95.016;MSFT;Commodity Channel Index (CCI)
2002-02-21;-145.377;MSFT;Commodity Channel Index (CCI)
2002-02-22;-150.637;MSFT;Commodity Channel Index (CCI)
2002-02-25;-64.579;MSFT;Commodity Channel Index (CCI)
2002-02-26;-61.048;MSFT;Commodity Channel Index (CCI)
2002-02-27;-50.399;MSFT;Commodity Channel Index (CCI)
2002-02-28;-49.981;MSFT;Commodity Channel Index (CCI)
2002-03-01;130.219;MSFT;Commodity Channel Index (CCI)
2002-03-04;229.967;MSFT;Commodity Channel Index (CCI)
2002-03-05;161.619;MSFT;Commodity Channel Index (CCI)
2002-03-06;114.763;MSFT;Commodity Channel Index (CCI)
2002-03-07;80.071;MSFT;Commodity Channel Index (CCI)
2002-03-08;94.479;MSFT;Commodity Channel Index (CCI)
2002-03-11;83.996;MSFT;Commodity Channel Index (CCI)
2002-03-12;13.493;MSFT;Commodity Channel Index (CCI)
2002-03-13;-0.626;MSFT;Commodity Channel Index (CCI)
2002-03-14;-96.970;MSFT;Commodity Channel Index (CCI)
2002-03-15;-83.186;MSFT;Commodity Channel Index (CCI)
2002-03-18;-61.736;MSFT;Commodity Channel Index (CCI)
2002-03-19;-40.576;MSFT;Commodity Channel Index (CCI)
2002-03-20;-153.955;MSFT;Commodity Channel Index (CCI)
2002-03-21;-112.205;MSFT;Commodity Channel Index (CCI)
2002-03-22;-113.189;MSFT;Commodity Channel Index (CCI)
2002-03-25;-151.143;MSFT;Commodity Channel Index (CCI)
2002-03-26;-131.131;MSFT;Commodity Channel Index (CCI)
2002-03-27;-115.521;MSFT;Commodity Channel Index (CCI)
2002-03-28;-39.766;MSFT;Commodity Channel Index (CCI)
2002-04-01;-44.789;MSFT;Commodity Channel Index (CCI)
2002-04-02;-179.568;MSFT;Commodity Channel Index (CCI)
2002-04-03;-200.982;MSFT;Commodity Channel Index (CCI)
2002-04-04;-140.311;MSFT;Commodity Channel Index (CCI)
2002-04-05;-100.733;MSFT;Commodity Channel Index (CCI)
2002-04-08;-82.780;MSFT;Commodity Channel Index (CCI)
2002-04-09;-88.398;MSFT;Commodity Channel Index (CCI)
2002-04-10;-57.602;MSFT;Commodity Channel Index (CCI)
2002-04-11;-87.327;MSFT;Commodity Channel Index (CCI)
2002-04-12;-65.802;MSFT;Commodity Channel Index (CCI)
2002-04-15;-36.727;MSFT;Commodity Channel Index (CCI)
2002-04-16;208.812;MSFT;Commodity Channel Index (CCI)
2002-04-17;127.540;MSFT;Commodity Channel Index (CCI)
2002-04-18;-86.016;MSFT;Commodity Channel Index (CCI)
2002-04-19;115.598;MSFT;Commodity Channel Index (CCI)
2002-04-22;-41.996;MSFT;Commodity Channel Index (CCI)
2002-04-23;-145.960;MSFT;Commodity Channel Index (CCI)
2002-04-24;-163.212;MSFT;Commodity Channel Index (CCI)
2002-04-25;-117.291;MSFT;Commodity Channel Index (CCI)
2002-04-26;-131.059;MSFT;Commodity Channel Index (CCI)
2002-04-29;-107.901;MSFT;Commodity Channel Index (CCI)
2002-04-30;-81.777;MSFT;Commodity Channel Index (CCI)
2002-05-01;-81.437;MSFT;Commodity Channel Index (CCI)
2002-05-02;-73.176;MSFT;Commodity Channel Index (CCI)
2002-05-03;-155.831;MSFT;Commodity Channel Index (CCI)
2002-05-06;-194.263;MSFT;Commodity Channel Index (CCI)
2002-05-07;-122.950;MSFT;Commodity Channel Index (CCI)
2002-05-08;99.731;MSFT;Commodity Channel Index (CCI)
2002-05-09;68.871;MSFT;Commodity Channel Index (CCI)
2002-05-10;-33.039;MSFT;Commodity Channel Index (CCI)
2002-05-13;14.701;MSFT;Commodity Channel Index (CCI)
2002-05-14;136.099;MSFT;Commodity Channel Index (CCI)
2002-05-15;117.816;MSFT;Commodity Channel Index (CCI)
2002-05-16;102.616;MSFT;Commodity Channel Index (CCI)
2002-05-17;96.440;MSFT;Commodity Channel Index (CCI)
2002-05-20;36.217;MSFT;Commodity Channel Index (CCI)
2002-05-21;-41.250;MSFT;Commodity Channel Index (CCI)
2002-05-22;-30.703;MSFT;Commodity Channel Index (CCI)
2002-05-23;19.529;MSFT;Commodity Channel Index (CCI)
2002-05-24;-33.503;MSFT;Commodity Channel Index (CCI)
2002-05-28;-118.673;MSFT;Commodity Channel Index (CCI)
2002-05-29;-114.771;MSFT;Commodity Channel Index (CCI)
2002-05-30;-76.531;MSFT;Commodity Channel Index (CCI)
2002-05-31;-107.494;MSFT;Commodity Channel Index (CCI)
2002-06-03;-190.497;MSFT;Commodity Channel Index (CCI)
2002-06-04;-139.599;MSFT;Commodity Channel Index (CCI)
2002-06-05;-55.205;MSFT;Commodity Channel Index (CCI)
2002-06-06;-38.877;MSFT;Commodity Channel Index (CCI)
2002-06-07;-16.342;MSFT;Commodity Channel Index (CCI)
2002-06-10;89.097;MSFT;Commodity Channel Index (CCI)
2002-06-11;125.939;MSFT;Commodity Channel Index (CCI)
2002-06-12;175.902;MSFT;Commodity Channel Index (CCI)
2002-06-13;131.049;MSFT;Commodity Channel Index (CCI)
2002-06-14;98.200;MSFT;Commodity Channel Index (CCI)
2002-06-17;120.273;MSFT;Commodity Channel Index (CCI)
2002-06-18;98.860;MSFT;Commodity Channel Index (CCI)
2002-06-19;46.351;MSFT;Commodity Channel Index (CCI)
2002-06-20;11.027;MSFT;Commodity Channel Index (CCI)
2002-06-21;-98.743;MSFT;Commodity Channel Index (CCI)
2002-06-24;-79.125;MSFT;Commodity Channel Index (CCI)
2002-06-25;-88.251;MSFT;Commodity Channel Index (CCI)
2002-06-26;-95.661;MSFT;Commodity Channel Index (CCI)
2002-06-27;-6.264;MSFT;Commodity Channel Index (CCI)
2002-06-28;40.141;MSFT;Commodity Channel Index (CCI)
2002-07-01;-75.770;MSFT;Commodity Channel Index (CCI)
2002-07-02;-164.938;MSFT;Commodity Channel Index (CCI)
2002-07-03;-152.606;MSFT;Commodity Channel Index (CCI)
2002-07-05;81.947;MSFT;Commodity Channel Index (CCI)
2002-07-08;8.428;MSFT;Commodity Channel Index (CCI)
2002-07-09;22.081;MSFT;Commodity Channel Index (CCI)
2002-07-10;-40.208;MSFT;Commodity Channel Index (CCI)
2002-07-11;-65.513;MSFT;Commodity Channel Index (CCI)
2002-07-12;-56.060;MSFT;Commodity Channel Index (CCI)
2002-07-15;-160.227;MSFT;Commodity Channel Index (CCI)
2002-07-16;-68.257;MSFT;Commodity Channel Index (CCI)
2002-07-17;-25.777;MSFT;Commodity Channel Index (CCI)
2002-07-18;-75.125;MSFT;Commodity Channel Index (CCI)
2002-07-19;-160.094;MSFT;Commodity Channel Index (CCI)
2002-07-22;-194.514;MSFT;Commodity Channel Index (CCI)
2002-07-23;-214.048;MSFT;Commodity Channel Index (CCI)
2002-07-24;-135.582;MSFT;Commodity Channel Index (CCI)
2002-07-25;-115.425;MSFT;Commodity Channel Index (CCI)
2002-07-26;-71.649;MSFT;Commodity Channel Index (CCI)
2002-07-29;-2.112;MSFT;Commodity Channel Index (CCI)
2002-07-30;17.440;MSFT;Commodity Channel Index (CCI)
2002-07-31;15.199;MSFT;Commodity Channel Index (CCI)
2002-08-01;-0.656;MSFT;Commodity Channel Index (CCI)
2002-08-02;-55.002;MSFT;Commodity Channel Index (CCI)
2002-08-05;-59.160;MSFT;Commodity Channel Index (CCI)
2002-08-06;7.187;MSFT;Commodity Channel Index (CCI)
2002-08-07;29.008;MSFT;Commodity Channel Index (CCI)
2002-08-08;96.562;MSFT;Commodity Channel Index (CCI)
2002-08-09;88.215;MSFT;Commodity Channel Index (CCI)
2002-08-12;79.030;MSFT;Commodity Channel Index (CCI)
2002-08-13;60.478;MSFT;Commodity Channel Index (CCI)
2002-08-14;95.645;MSFT;Commodity Channel Index (CCI)
2002-08-15;108.778;MSFT;Commodity Channel Index (CCI)
2002-08-16;99.099;MSFT;Commodity Channel Index (CCI)
2002-08-19;163.247;MSFT;Commodity Channel Index (CCI)
2002-08-20;121.322;MSFT;Commodity Channel Index (CCI)
2002-08-21;129.159;MSFT;Commodity Channel Index (CCI)
2002-08-22;138.557;MSFT;Commodity Channel Index (CCI)
2002-08-23;81.679;MSFT;Commodity Channel Index (CCI)
2002-08-26;56.247;MSFT;Commodity Channel Index (CCI)
2002-08-27;11.114;MSFT;Commodity Channel Index (CCI)
2002-08-28;-107.171;MSFT;Commodity Channel Index (CCI)
2002-08-29;-94.053;MSFT;Commodity Channel Index (CCI)
2002-08-30;-128.373;MSFT;Commodity Channel Index (CCI)
2002-09-03;-169.021;MSFT;Commodity Channel Index (CCI)
2002-09-04;-108.043;MSFT;Commodity Channel Index (CCI)
2002-09-05;-135.710;MSFT;Commodity Channel Index (CCI)
2002-09-06;-66.626;MSFT;Commodity Channel Index (CCI)
2002-09-09;-43.299;MSFT;Commodity Channel Index (CCI)
2002-09-10;29.517;MSFT;Commodity Channel Index (CCI)
2002-09-11;53.036;MSFT;Commodity Channel Index (CCI)
2002-09-12;-60.554;MSFT;Commodity Channel Index (CCI)
2002-09-13;-39.387;MSFT;Commodity Channel Index (CCI)
2002-09-16;-31.751;MSFT;Commodity Channel Index (CCI)
2002-09-17;-19.525;MSFT;Commodity Channel Index (CCI)
2002-09-18;-41.447;MSFT;Commodity Channel Index (CCI)
2002-09-19;-95.159;MSFT;Commodity Channel Index (CCI)
2002-09-20;-45.143;MSFT;Commodity Channel Index (CCI)
2002-09-23;-213.595;MSFT;Commodity Channel Index (CCI)
2002-09-24;-159.918;MSFT;Commodity Channel Index (CCI)
2002-09-25;-76.139;MSFT;Commodity Channel Index (CCI)
2002-09-26;-33.368;MSFT;Commodity Channel Index (CCI)
2002-09-27;-74.997;MSFT;Commodity Channel Index (CCI)
2002-09-30;-169.159;MSFT;Commodity Channel Index (CCI)
2002-10-01;-67.920;MSFT;Commodity Channel Index (CCI)
2002-10-02;-8.807;MSFT;Commodity Channel Index (CCI)
2002-10-03;-46.316;MSFT;Commodity Channel Index (CCI)
2002-10-04;-125.722;MSFT;Commodity Channel Index (CCI)
2002-10-07;-100.919;MSFT;Commodity Channel Index (CCI)
2002-10-08;-21.709;MSFT;Commodity Channel Index (CCI)
2002-10-09;-65.488;MSFT;Commodity Channel Index (CCI)
2002-10-10;51.519;MSFT;Commodity Channel Index (CCI)
2002-10-11;251.956;MSFT;Commodity Channel Index (CCI)
2002-10-14;177.979;MSFT;Commodity Channel Index (CCI)
2002-10-15;184.391;MSFT;Commodity Channel Index (CCI)
2002-10-16;104.548;MSFT;Commodity Channel Index (CCI)
2002-10-17;90.879;MSFT;Commodity Channel Index (CCI)
2002-10-18;103.503;MSFT;Commodity Channel Index (CCI)
2002-10-21;82.463;MSFT;Commodity Channel Index (CCI)
2002-10-22;52.761;MSFT;Commodity Channel Index (CCI)
2002-10-23;78.986;MSFT;Commodity Channel Index (CCI)
2002-10-24;40.409;MSFT;Commodity Channel Index (CCI)
2002-10-25;56.130;MSFT;Commodity Channel Index (CCI)
2002-10-28;57.502;MSFT;Commodity Channel Index (CCI)
2002-10-29;-11.311;MSFT;Commodity Channel Index (CCI)
2002-10-30;98.161;MSFT;Commodity Channel Index (CCI)
2002-10-31;190.797;MSFT;Commodity Channel Index (CCI)
2002-11-01;57.135;MSFT;Commodity Channel Index (CCI)
2002-11-04;277.534;MSFT;Commodity Channel Index (CCI)
2002-11-05;162.323;MSFT;Commodity Channel Index (CCI)
2002-11-06;117.298;MSFT;Commodity Channel Index (CCI)
2002-11-07;73.516;MSFT;Commodity Channel Index (CCI)
2002-11-08;43.974;MSFT;Commodity Channel Index (CCI)
2002-11-11;-13.227;MSFT;Commodity Channel Index (CCI)
2002-11-12;-12.379;MSFT;Commodity Channel Index (CCI)
2002-11-13;2.226;MSFT;Commodity Channel Index (CCI)
2002-11-14;81.532;MSFT;Commodity Channel Index (CCI)
2002-11-15;59.799;MSFT;Commodity Channel Index (CCI)
2002-11-18;40.460;MSFT;Commodity Channel Index (CCI)
2002-11-19;-59.361;MSFT;Commodity Channel Index (CCI)
2002-11-20;53.198;MSFT;Commodity Channel Index (CCI)
2002-11-21;142.229;MSFT;Commodity Channel Index (CCI)
2002-11-22;127.116;MSFT;Commodity Channel Index (CCI)
2002-11-25;124.839;MSFT;Commodity Channel Index (CCI)
2002-11-26;52.077;MSFT;Commodity Channel Index (CCI)
2002-11-27;86.559;MSFT;Commodity Channel Index (CCI)
2002-11-29;69.172;MSFT;Commodity Channel Index (CCI)
2002-12-02;52.506;MSFT;Commodity Channel Index (CCI)
2002-12-03;-38.875;MSFT;Commodity Channel Index (CCI)
2002-12-04;-97.453;MSFT;Commodity Channel Index (CCI)
2002-12-05;-166.852;MSFT;Commodity Channel Index (CCI)
2002-12-06;-160.695;MSFT;Commodity Channel Index (CCI)
2002-12-09;-166.053;MSFT;Commodity Channel Index (CCI)
2002-12-10;-124.734;MSFT;Commodity Channel Index (CCI)
2002-12-11;-80.815;MSFT;Commodity Channel Index (CCI)
2002-12-12;-70.785;MSFT;Commodity Channel Index (CCI)
2002-12-13;-119.696;MSFT;Commodity Channel Index (CCI)
2002-12-16;-57.817;MSFT;Commodity Channel Index (CCI)
2002-12-17;-15.796;MSFT;Commodity Channel Index (CCI)
2002-12-18;-80.648;MSFT;Commodity Channel Index (CCI)
2002-12-19;-68.394;MSFT;Commodity Channel Index (CCI)
2002-12-20;-97.841;MSFT;Commodity Channel Index (CCI)
2002-12-23;-12.682;MSFT;Commodity Channel Index (CCI)
2002-12-24;11.847;MSFT;Commodity Channel Index (CCI)
2002-12-26;5.890;MSFT;Commodity Channel Index (CCI)
2002-12-27;-73.002;MSFT;Commodity Channel Index (CCI)
2002-12-30;-178.594;MSFT;Commodity Channel Index (CCI)
2002-12-31;-199.572;MSFT;Commodity Channel Index (CCI)
2003-01-02;-35.236;MSFT;Commodity Channel Index (CCI)
2003-01-03;35.213;MSFT;Commodity Channel Index (CCI)
2003-01-06;160.174;MSFT;Commodity Channel Index (CCI)
2003-01-07;184.436;MSFT;Commodity Channel Index (CCI)
2003-01-08;80.928;MSFT;Commodity Channel Index (CCI)
2003-01-09;110.123;MSFT;Commodity Channel Index (CCI)
2003-01-10;98.306;MSFT;Commodity Channel Index (CCI)
2003-01-13;107.172;MSFT;Commodity Channel Index (CCI)
2003-01-14;111.036;MSFT;Commodity Channel Index (CCI)
2003-01-15;92.254;MSFT;Commodity Channel Index (CCI)
2003-01-16;21.188;MSFT;Commodity Channel Index (CCI)
2003-01-17;-236.499;MSFT;Commodity Channel Index (CCI)
2003-01-21;-165.641;MSFT;Commodity Channel Index (CCI)
2003-01-22;-119.138;MSFT;Commodity Channel Index (CCI)
2003-01-23;-72.628;MSFT;Commodity Channel Index (CCI)
2003-01-24;-94.584;MSFT;Commodity Channel Index (CCI)
2003-01-27;-103.076;MSFT;Commodity Channel Index (CCI)
2003-01-28;-100.604;MSFT;Commodity Channel Index (CCI)
2003-01-29;-88.566;MSFT;Commodity Channel Index (CCI)
2003-01-30;-90.377;MSFT;Commodity Channel Index (CCI)
2003-01-31;-127.704;MSFT;Commodity Channel Index (CCI)
2003-02-03;-75.862;MSFT;Commodity Channel Index (CCI)
2003-02-04;-114.954;MSFT;Commodity Channel Index (CCI)
2003-02-05;-99.149;MSFT;Commodity Channel Index (CCI)
2003-02-06;-95.453;MSFT;Commodity Channel Index (CCI)
2003-02-07;-93.418;MSFT;Commodity Channel Index (CCI)
2003-02-10;-67.788;MSFT;Commodity Channel Index (CCI)
2003-02-11;-96.100;MSFT;Commodity Channel Index (CCI)
2003-02-12;-107.166;MSFT;Commodity Channel Index (CCI)
2003-02-13;-81.591;MSFT;Commodity Channel Index (CCI)
2003-02-14;99.925;MSFT;Commodity Channel Index (CCI)
2003-02-18;265.193;MSFT;Commodity Channel Index (CCI)
2003-02-19;138.906;MSFT;Commodity Channel Index (CCI)
2003-02-20;84.385;MSFT;Commodity Channel Index (CCI)
2003-02-21;68.066;MSFT;Commodity Channel Index (CCI)
2003-02-24;28.304;MSFT;Commodity Channel Index (CCI)
2003-02-25;-3.551;MSFT;Commodity Channel Index (CCI)
2003-02-26;-24.767;MSFT;Commodity Channel Index (CCI)
2003-02-27;-74.219;MSFT;Commodity Channel Index (CCI)
2003-02-28;-79.609;MSFT;Commodity Channel Index (CCI)
2003-03-03;-90.435;MSFT;Commodity Channel Index (CCI)
2003-03-04;-151.705;MSFT;Commodity Channel Index (CCI)
2003-03-05;-113.371;MSFT;Commodity Channel Index (CCI)
2003-03-06;-104.088;MSFT;Commodity Channel Index (CCI)
2003-03-07;-60.751;MSFT;Commodity Channel Index (CCI)
2003-03-10;-114.868;MSFT;Commodity Channel Index (CCI)
2003-03-11;-130.537;MSFT;Commodity Channel Index (CCI)
2003-03-12;-71.357;MSFT;Commodity Channel Index (CCI)
